Number,Lemma,PoS,reason,tikhonov_roots_raw,deterministic_roots,kuznetsova_homonym_candidates,notes,roots
7053,гидромассаж,s,lemma_level_conflict,"гидр,масс",гидр,,Root-level mapping escalated масс to lemma-level conflict,
7056,гидросистема,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7058,гидростатический,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7060,гидротермальный,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7063,гидроусилитель,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7073,гималайский,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7075,гимназист,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7084,гимнограф,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7085,гимнография,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7086,гинеколог,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7088,гинекология,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7092,гиперзвуковой,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7093,гиперинфляция,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7094,гипермаркет,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7095,гиперссылка,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7096,гипертекст,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7097,гипертекстовый,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7100,гипертония,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7103,гипноз,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7111,гипотетически,adv,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7112,гипотетический,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7114,гипофиз,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7115,гиппокамп,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7116,гипс,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7118,гирлянда,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7119,гироскоп,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7122,гиссарский,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7123,гистограмма,s,lemma_level_conflict,"гисто,грамм",гисто,,Root-level mapping escalated грамм to lemma-level conflict,
7126,гит,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7132,гитлеровский,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7135,главбух,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7139,главк,s,lemma_level_conflict,"глав,к",глав,,Root-level mapping escalated к to lemma-level conflict,
7141,главком,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7142,главнейший,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7143,главное,adv,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7144,главное,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7148,главпочтамт,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7159,гладиолусовый,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7162,гладко,adv,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7163,гладкоствольный,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7167,глажка,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7170,глазенки,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7173,глазище,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7178,глазурь,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7179,гламур,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7180,гламурный,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7181,гланда,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7185,гласно,adv,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7192,гликозилирование,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7193,гликопротеин,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7197,глинозем,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7203,глицин,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7204,глобализация,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7205,глобализм,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7206,глобалист,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7207,глобально,adv,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7208,глобальный,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7209,глобула,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7210,глобус,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7224,глубоко,adv,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7225,глубоководный,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7226,глубокомысленно,adv,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7228,глубокомыслие,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7234,глумливо,adv,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7236,глупейший,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7240,глупо,adv,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7241,глуповато,adv,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7245,глупышка,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7247,глухо,adv,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7248,глуховато,adv,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7252,глухомань,s,lemma_level_conflict,"глух,мань",глух,,Root-level mapping escalated мань to lemma-level conflict,
7253,глухонемая,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7257,глушение,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7258,глушилка,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7263,глюк,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7265,глючить,v,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7266,гляделки,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7269,гляди-ка,adv,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7272,глянуться,v,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7273,глянцевитый,a,lemma_level_conflict,"глянц,евит",глянц,,Root-level mapping escalated евит to lemma-level conflict,
7275,глянь-ка,adv,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7281,гневно,adv,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7285,гнездниковский,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7290,гнесинский,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7300,гнилье,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7302,гнить,v,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7308,гномик,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7311,гностический,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7314,гнусаво,adv,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7316,гнуснейший,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7317,гнусно,adv,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7324,го,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7325,гобелен,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7326,гоблин,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7329,говение,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7330,говенный,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7331,говно,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7332,говнюк,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7341,говорят,adv,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7346,гоголевский,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7363,гол,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7364,голанский,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7365,голевой,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7368,голеностоп,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7373,голимый,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7374,голицынский,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7377,голландка,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7378,голландский,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7379,голливудский,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7383,головенка,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7385,головинский,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7389,головокружение,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7390,головокружительно,adv,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7397,голограмма,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7398,голографический,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7404,голодно,adv,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7407,голодранец,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7410,гололедица,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7427,голубоглазый,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7440,гольф-клуб,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7441,гомельский,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7442,гомеопат,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7443,гомеопатический,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7445,гомеостаз,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7447,гомеровский,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7448,гомик,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7449,гоминид,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7451,гомогенат,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7452,гомогенность,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7456,гомология,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7459,гомосексуал,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7462,гомосексуальность,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7467,гондон,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7473,гонконгский,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7485,гопак,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7486,гопник,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7487,гоп-стоп,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7489,горадминистрация,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7496,горбачевский,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7499,горбольница,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7505,горгона,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7506,горделиво,adv,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7510,гордо,adv,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7512,гордума,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7524,горестно,adv,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7530,горизонт,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7532,горизонтально,adv,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7534,горилка,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7536,горисполком,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7546,горлопан,s,lemma_level_conflict,"горл,пан",горл,,Root-level mapping escalated пан to lemma-level conflict,
7547,горлохват,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7554,горнист,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7557,горно-геологический,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7562,горнолыжный,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7563,горно-металлургический,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7564,горно-обогатительный,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7565,горнопромышленник,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7583,гороно,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7592,горсовет,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7596,гортанно,adv,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7605,горше,adv,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7609,горько,adv,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7611,горьковский,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
7616,горячее,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
