Number,Lemma,imageability,emotional_valence,is_profane
11084,зажигать,,,
38762,сжигать,,,
23676,обжечь,,,
10297,жгучий,,,
29335,поджечь,,,
23681,обжигать,,,
17035,курить,,,
11333,закурить,,,
24955,окурок,,,
30225,покурить,,,
17033,курировать,,,
17026,курение,,,
11332,закуривать,,,
32856,прикурить,,,
6027,выкурить,,,
17018,куратор,,,
43819,тяжелый,,,
12390,звезда,,,
12393,звездный,,,
12399,звездочка,,,
40082,созвездие,,,
18804,межзвездный,,,
41856,суперзвезда,,,
1773,беззвездный,,,
12391,звездануть,,,
12400,звездчатый,,,
4937,волос,,,
4940,волосок,,,
4938,волосатый,,,
4943,волосяной,,,
4939,волосик,,,
25255,опростоволоситься,,,
1699,безволосый,,,
2270,бизнес,,,
8394,дед,,,
8403,дедушка,,,
31935,прадед,,,
8396,дедов,,,
8404,дедушкин,,,
8398,дедовщина,,,
8397,дедовский,,,
31936,прадедушка,,,
8402,дедуля,,,
8399,дедок,,,
18575,мастер,,,
18583,мастерская,,,
18586,мастерство,,,
18584,мастерски,,,
18576,мастерить,,,
18577,мастерица,,,
39624,смастерить,,,
18581,мастеровой,,,
29469,подмастерье,,,
18574,мастак,,,
19956,мрачный,,,
41831,сумерки,,,
19946,мрак,,,
19952,мрачно,,,
18978,мерцать,,,
23881,обморок,,,
41842,сумрак,,,
41844,сумрачный,,,
19834,морочить,,,
41830,сумеречный,,,
19229,миллион,,,
19230,миллионер,,,
19232,миллионный,,,
19231,миллионерша,,,
19249,мильон,,,
23667,обещать,,,
30869,пообещать,,,
23665,обещание,,,
23662,обет,,,
23664,обетованный,,,
23668,обещаться,,,
23663,обетование,,,
20839,наобещать,,,
23666,обещанное,,,
26992,папа,,,
27001,папин,,,
26996,папаша,,,
27010,папский,,,
26993,папаня,,,
26998,папенька,,,
26997,папашка,,,
27012,папуля,,,
39883,собака,,,
39886,собачий,,,
39888,собачка,,,
39890,собачонка,,,
31318,по-собачьи,,,
39889,собачник,,,
33172,присобачить,,,
21169,насобачиться,,,
39887,собачиться,,,
14895,кино,,,
14944,киношник,,,
19109,механизм,,,
19115,механический,,,
19110,механик,,,
19111,механика,,,
19114,механически,,,
19106,механизация,,,
19107,механизированный,,,
19105,механизатор,,,
19108,механизировать,,,
19113,механистический,,,
38411,северный,,,
38410,север,,,
38423,северянин,,,
3783,вероятно,,,
21557,невероятный,,,
3785,вероятность,,,
3786,вероятный,,,
3784,вероятностный,,,
21556,невероятность,,,
3462,варить,,,
38014,сварить,,,
28892,повар,,,
3453,варенье,,,
3452,вареный,,,
10699,заварить,,,
38019,сварной,,,
25830,отвар,,,
38016,сварка,,,
3464,варка,,,
37002,реформа,,,
37007,реформирование,,,
37003,реформатор,,,
37008,реформировать,,,
37004,реформаторский,,,
37006,реформация,,,
9551,дореформенный,,,
31066,пореформенный,,,
37005,реформаторство,,,
37009,реформироваться,,,
40156,солдат,,,
40160,солдатский,,,
40157,солдатик,,,
40158,солдатка,,,
40159,солдатня,,,
31330,по-солдатски,,,
30026,позиция,,,
30025,позиционный,,,
41864,суперпозиция,,,
15648,комплекс,,,
15652,комплексный,,,
11251,закомплексованный,,,
15651,комплексность,,,
15649,комплексирование,,,
25554,осколок,,,
15508,колючий,,,
44334,укол,,,
15361,кол,,,
15473,колоть,,,
35987,раскол,,,
15509,колючка,,,
35990,расколоть,,,
4347,вкалывать,,,
35991,расколоться,,,
45538,физический,,,
45537,физически,,,
12544,зима,,,
12545,зимний,,,
12546,зимовать,,,
12547,зимовка,,,
24761,озимый,,,
12549,зимовье,,,
27679,перезимовать,,,
12548,зимовщик,,,
30014,по-зимнему,,,
24760,озимые,,,
6863,генерал,,,
6869,генералитет,,,
6866,генерализация,,,
6867,генерализовать,,,
28624,платье,,,
28617,платок,,,
30482,полотенце,,,
30485,полотно,,,
28621,платочек,,,
28625,платьице,,,
30484,полотнище,,,
11702,заплата,,,
30486,полотняный,,,
28627,платяной,,,
3456,вариант,,,
3460,вариация,,,
3454,вариабельность,,,
13408,инвариант,,,
13410,инвариантный,,,
3457,вариативность,,,
3455,вариабельный,,,
3458,вариативный,,,
3459,вариационный,,,
13409,инвариантность,,,
2684,бок,,,
2687,боковой,,,
37972,сбоку,,,
24058,обочина,,,
20239,набок,,,
28859,побочный,,,
3521,вбок,,,
2852,бочок,,,
29183,подбочениться,,,
2686,боковина,,,
15925,контроль,,,
15931,контрольный,,,
2040,бесконтрольный,,,
2038,бесконтрольно,,,
7644,госконтроль,,,
15926,контрольная,,,
2039,бесконтрольность,,,
36648,революция,,,
36647,революционный,,,
9550,дореволюционный,,,
36643,революционер,,,
15937,контрреволюционный,,,
15938,контрреволюция,,,
31291,послереволюционный,,,
32155,предреволюционный,,,
36646,революционность,,,
36644,революционерка,,,
47903,шутка,,,
47901,шутить,,,
31816,пошутить,,,
47900,шут,,,
47910,шуточка,,,
47906,шутливый,,,
23142,нешуточный,,,
47905,шутливо,,,
47907,шутник,,,
47911,шуточный,,,
19550,модель,,,
19553,модельный,,,
19551,модельер,,,
41861,супермодель,,,
19552,моделька,,,
9114,дно,,,
9465,дон,,,
1740,бездна,,,
9491,донской,,,
29571,подонок,,,
1745,бездонный,,,
9113,днище,,,
9493,донышко,,,
29301,поддон,,,
9474,донецкий,,,
20174,мягкий,,,
20175,мягко,,,
39792,смягчить,,,
20177,мягкость,,,
20182,мякиш,,,
20183,мякоть,,,
23890,обмякнуть,,,
39787,смягчать,,,
39793,смягчиться,,,
39790,смягчение,,,
40614,спектакль,,,
7955,грудь,,,
7954,грудной,,,
20414,нагрудный,,,
7952,грудка,,,
7950,грудина,,,
7949,грудастый,,,
7951,грудинка,,,
20413,нагрудник,,,
7953,грудничок,,,
17049,курс,,,
17050,курсант,,,
17056,курсовой,,,
40153,сокурсник,,,
17053,курсировать,,,
17054,курсистка,,,
17051,курсантский,,,
33717,продукт,,,
33720,продуктивный,,,
33719,продуктивность,,,
33721,продуктовый,,,
22604,непродуктивный,,,
41701,субпродукт,,,
29197,подвергаться,,,
25838,отвергнуть,,,
29198,подвергнуть,,,
25836,отвергать,,,
29199,подвергнуться,,,
29196,подвергать,,,
29200,подверженный,,,
25240,опровергнуть,,,
25238,опровергать,,,
32536,приверженец,,,
43141,трава,,,
26322,отравить,,,
43146,травка,,,
43144,травить,,,
26324,отравление,,,
43143,травинка,,,
26325,отравлять,,,
43148,травля,,,
26320,отрава,,,
26323,отравиться,,,
15305,кожа,,,
15307,кожаный,,,
15313,кожура,,,
15311,кожица,,,
15312,кожный,,,
15314,кожух,,,
29395,подкожный,,,
15306,кожанка,,,
15308,кожевенный,,,
15310,кожистый,,,
26794,очнуться,,,
37249,роман,,,
37255,романский,,,
37250,романист,,,
37251,романный,,,
37263,романчик,,,
8619,деревня,,,
8615,деревенский,,,
8623,деревушка,,,
8618,деревенька,,,
29320,по-деревенски,,,
8616,деревенщик,,,
8617,деревенщина,,,
35236,разбудить,,,
4718,возбудить,,,
4723,возбуждение,,,
3102,будить,,,
4720,возбуждать,,,
3101,будильник,,,
28879,побуждение,,,
28878,побуждать,,,
33489,пробуждение,,,
28876,побудить,,,
40651,специалист,,,
2372,благо,,,
2468,блаженный,,,
2413,благой,,,
